id,version,address,bathroom,bedroom,city,finished_sq_ft,last_sold_date,last_sold_price,latitude,longitude,lot_size_sq_ft,state,tax_assesment,tax_assesment_year,total_room,use_code,year_built,zest_amt,zest_high,zest_low,zest_value_change,zipcode,zpid
189,0,"758 Commercial Ave",1,2,"South San Francisco",6534,01/31/2014,640000,37.656931,-122.426208,6534,CA,61482,2013,6,SingleFamily,1945,564624,592855,536393,-3925,94080,15484933
190,0,"3854 Shamrock Ct",3,3,"South San Francisco",2800,01/31/2014,660000,37.648249,-122.468707,2800,CA,83189,2013,6,SingleFamily,1969,588562,623876,559134,-769,94080,15606007
191,0,"112 Adrian Ave",2,3,"South San Francisco",4500,01/31/2014,741000,37.662409,-122.459363,4500,CA,600000,2013,7,SingleFamily,1952,695888,751559,640217,837,94080,15478600
192,0,"720 Cottonwood Ave",2,3,"South San Francisco",5500,01/30/2014,632000,37.660847,-122.422642,5500,CA,87371,2013,6,SingleFamily,1956,598524,628450,550642,5283,94080,15485122
193,0,"1802 Hamlet St",2,3,"San Mateo",7176,06/04/2013,470000,37.55564,-122.295109,7176,CA,316084,2013,6,SingleFamily,1954,714553,757426,664534,-284,94403,15531876
194,0,"1204 S Hummingbird Ln",2.5,2,"San Mateo",0,0,0,37.5646,-122.3111,0,CA,541371,2013,5,Condominium,2012,642933,720085,591498,12518,94402,119689023
195,0,"111 Swallowtail Ct",2,3,Brisbane,20539,01/30/2014,574500,37.692907,-122.417162,20539,CA,567768,2013,5,Condominium,2000,571819,606128,543228,7098,94005,55007665
196,0,"120 Tulare St",3.5,4,Brisbane,5775,01/30/2014,937000,37.682606,-122.398084,5775,CA,530451,2013,11,SingleFamily,1980,1068036,1270963,950552,-23067,94005,15469531
197,0,"133 San Juan Ave",1,2,"San Bruno",6098,01/30/2014,588000,37.611415,-122.401212,6098,CA,396070,2013,6,SingleFamily,1935,516258,593697,423332,-58195,94066,15501010
198,0,"416 Johnson Ave",1,3,Pacifica,5532,01/30/2014,645000,37.650266,-122.488671,5532,CA,480000,2013,6,SingleFamily,1948,547867,580739,493080,15281,94044,15475340
199,0,"1004 Windjammer Cir",3,4,"Foster City",5250,01/30/2014,1358000,37.552021,-122.262513,5250,CA,700986,2013,9,SingleFamily,1981,1210822,1283471,1101848,20947,94404,15613389
200,0,"2578 Gonzaga St",1,3,"East Palo Alto",4650,01/30/2014,327000,37.475493,-122.136028,4650,CA,270000,2013,5,SingleFamily,1952,383200,436848,341048,-4086,94303,15585192
201,0,"2768 Gonzaga St",1,3,"East Palo Alto",5000,01/30/2014,410000,37.47923,-122.135053,5000,CA,34334,2013,5,SingleFamily,1952,412634,441518,379623,100,94303,15584867
202,0,"1382 Hollyburne Ave",1,3,"Menlo Park",5760,11/01/2006,569000,37.479092,-122.15573,5760,CA,590583,2010,5,SingleFamily,1955,556203,606261,511707,11147,94025,15569685
203,0,"1313 Jefferson Ave",2,3,"Redwood City",4499,01/30/2014,605000,37.481409,-122.231608,4499,CA,119531,2013,6,SingleFamily,1927,616120,702377,536024,-38851,94062,15565171
204,0,"28 Oak Creek Ln",3.5,4,"San Carlos",11674,01/30/2014,2575000,37.484115,-122.268496,11674,CA,709607,2013,11,SingleFamily,1988,2783932,3257200,2422021,3374,94070,52393903
205,0,"817 N Delaware St",4,4,"San Mateo",6098,01/30/2014,940000,37.57905,-122.333512,6098,CA,802569,2013,10,MultiFamily2To4,1927,938104,985009,872437,-3643,94401,15521623
206,0,"34 Creekridge Ct",2.5,3,"San Mateo",1632,01/30/2014,875000,37.529995,-122.33168,1632,CA,358824,2013,6,SingleFamily,1974,763176,816598,702122,10111,94402,15543084
207,0,"82 Otay Ave",1,3,"San Mateo",5000,01/30/2014,815000,37.537817,-122.292714,5000,CA,76364,2013,6,SingleFamily,1951,733675,807042,667644,-2952,94403,15538605
208,0,"620 W California Way",2.5,4,"Redwood City",19435,01/29/2014,1875000,37.457792,-122.274964,19435,CA,587179,2013,8,SingleFamily,1983,1859963,2008760,1711166,6394,94062,15589839
209,0,"22 Sycamore Ct",3,4,"Redwood City",7382,01/29/2014,1558000,37.460797,-122.228837,7382,CA,627308,2013,8,SingleFamily,1988,1378386,1447305,1309467,38781,94061,15577512
210,0,"807 The Alameda",3,4,"Half Moon Bay",4947,01/29/2014,840000,37.502059,-122.465728,4947,CA,725000,2013,7,SingleFamily,1956,830260,896681,788747,7202,94019,15553393
211,0,"27 San Miguel Ave",2,3,"Daly City",3400,01/29/2014,735000,37.674499,-122.480812,3400,CA,152638,2013,6,SingleFamily,1960,654385,693648,595490,5320,94015,15473270
212,0,"955 Jackling Dr",3,4,Hillsborough,15132,01/29/2014,2450000,37.576738,-122.375854,15132,CA,239893,2013,8,SingleFamily,1941,2441365,2636674,2270469,-16747,94010,15515815
213,0,"1044 Montgomery Ave",1,2,"San Bruno",4791,01/29/2014,340000,37.635357,-122.412092,4791,CA,99286,2013,0,SingleFamily,1900,292468,383133,216426,-9478,94066,15488977
214,0,"157 Albacore Ln",2.5,3,"Foster City",1440,01/28/2014,813000,37.559482,-122.250451,1440,CA,758404,2013,5,SingleFamily,1987,779870,818863,740877,5626,94404,15616449
215,0,"652 Skyline Dr",1,3,"Daly City",3397,01/28/2014,592500,37.677355,-122.491147,3397,CA,270514,2013,5,SingleFamily,1958,549385,576854,516422,8704,94015,15471563
216,0,"43 Fairway Dr",1,2,"South San Francisco",4000,01/28/2014,500000,37.648628,-122.431544,4000,CA,158903,2013,5,SingleFamily,1945,530403,572835,493275,-3847,94080,15486528
217,0,"21 Sunrise Ct",2,3,"Half Moon Bay",6098,01/28/2014,695000,37.513822,-122.488199,6098,CA,510000,2013,6,SingleFamily,1972,646118,678424,600890,5518,94019,15534459
218,0,"115 Del Monte Rd",3.5,3,"EL GRANADA",6534,01/28/2014,935000,37.50797,-122.46664,6534,CA,655000,2013,8,SingleFamily,1974,865578,926168,804988,4925,94018,15552861
219,0,"2730 San Miguel Way",3.5,4,"San Carlos",11020,01/28/2014,1450000,37.48872,-122.269851,11020,CA,491444,2013,9,SingleFamily,1959,1203903,1312254,1035357,-11946,94070,15557597
220,0,"1704 Yorktown Rd",2,4,"San Mateo",7488,01/27/2014,1150000,37.521761,-122.348184,7488,CA,114386,2013,7,SingleFamily,1957,1179250,1250005,1108495,-4304,94402,15541628
221,0,"6 Bolton Pl",5.5,5,"Menlo Park",14600,01/27/2014,4830000,37.443433,-122.190573,14600,CA,4926600,2013,11,SingleFamily,2006,6121089,6610776,5447769,20689,94025,15595447
222,0,"315 Wellington Ave",3,3,"Daly City",1742,01/27/2014,588000,37.704211,-122.458845,1742,CA,410000,2013,5,SingleFamily,1902,570156,610067,524544,-4330,94014,15461982
223,0,"475 Chestnut Ave",2,4,"San Bruno",4791,01/27/2014,870000,37.619018,-122.419103,4791,CA,99510,2013,9,SingleFamily,1967,851053,919137,791479,-126,94066,15498025
224,0,"732 Edgemar Ave",1,3,Pacifica,5662,01/27/2014,500000,37.643764,-122.488072,5662,CA,62071,2013,5,SingleFamily,1956,573506,602181,533361,4239,94044,15476203
225,0,"236 Modoc Pl",1,3,Pacifica,5723,01/24/2014,629000,37.609443,-122.473446,5723,CA,475530,2013,5,SingleFamily,1954,584747,619832,549662,6406,94044,15493863
226,0,"2495 Skyfarm Dr",3.5,5,Hillsborough,43500,01/24/2014,3150000,37.563369,-122.375584,43500,CA,1449310,2013,11,SingleFamily,1977,3169608,3549961,2820951,8829,94010,15517049
227,0,"20 Orange Ct",3.5,5,Hillsborough,42253,01/24/2014,4250000,37.56333,-122.368636,42253,CA,2048754,2013,11,SingleFamily,1978,4351258,5090972,3611544,-19182,94010,15517083
228,0,"1121 Manzanita Dr",2,3,Pacifica,11325,01/24/2014,691000,37.587043,-122.481531,11325,CA,600000,2013,6,SingleFamily,1961,663491,696666,630316,-576,94044,15507075
229,0,"4338 Shelter Creek Ln",1,1,"San Bruno",1679615,01/24/2014,310000,37.63035,-122.42866,1679615,CA,230000,2013,3,Condominium,1972,280197,294207,263385,7177,94066,15624044
230,0,"1100 Tuolumne Rd",3,4,Millbrae,6300,01/24/2014,1450000,37.598646,-122.412483,6300,CA,1091876,2013,10,SingleFamily,1996,1391240,1460802,1307766,-5495,94030,15502383
231,0,"130 Sand Hill Cir",2,3,"Menlo Park",1306,01/24/2014,1160000,37.423232,-122.219149,1306,CA,675767,2013,8,Condominium,1970,1133914,1247305,1043201,-26448,94025,15600022
232,0,"1281 Orange Ave",4,4,"Menlo Park",6098,01/24/2014,3050000,37.435699,-122.200716,6098,CA,1200000,2013,6,SingleFamily,2014,2258195,2461433,2077539,318357,94025,15598409
233,0,"828 Crescent Ave",3.5,4,"San Mateo",7405,01/24/2014,2100000,37.572025,-122.346681,7405,CA,1549333,2013,9,SingleFamily,1917,1738406,1894863,1616718,94572,94401,15521406
234,0,"4115 Jefferson Ave",2,3,"Redwood City",16552,01/24/2014,1425000,37.456123,-122.267557,16552,CA,1182000,2013,8,SingleFamily,1986,893134,1053898,768095,-43,94062,15590159
235,0,"23 Vine St",1.5,3,"San Carlos",5200,01/24/2014,985000,37.51029,-122.271693,5200,CA,761302,2013,5,SingleFamily,1953,966605,1072932,869945,12358,94070,15550766
236,0,"235 C St",1,2,"Redwood City",4791,01/24/2014,750000,37.493806,-122.239844,4791,CA,293250,2013,5,SingleFamily,1943,683462,724470,635620,2114,94063,15563473
237,0,"2115 Sharon Ave",2,3,Belmont,6098,01/24/2014,980000,37.520091,-122.298336,6098,CA,94339,2013,6,SingleFamily,1947,922187,995962,820746,5808,94002,15547445
238,0,"3404 Del Monte St",2.5,4,"San Mateo",6000,01/24/2014,1480000,37.529583,-122.314109,6000,CA,1017620,2013,8,SingleFamily,1951,1207476,1291999,1038429,37383,94403,15537865
239,0,"1005 Hall St",1,2,"San Carlos",4350,01/23/2014,775000,37.507189,-122.256108,4350,CA,496255,2013,5,SingleFamily,1940,714209,764204,635646,5385,94070,15552108
240,0,"7540 La Honda Rd",1,1,"LA HONDA",21780,01/23/2014,325000,37.313056,-122.285111,21780,CA,278245,2013,3,SingleFamily,1922,418927,515280,360277,-7608,94020,15603606
241,0,"170 Los Banos Ave",2.5,4,"Moss Beach",4791,01/23/2014,722000,37.518157,-122.511295,4791,CA,518080,2013,9,SingleFamily,1992,756153,839330,718345,-4965,94038,15534177
242,0,"2201 Addison Ave",3,5,"East Palo Alto",5009,01/23/2014,490000,37.467472,-122.148292,5009,CA,257723,2013,10,SingleFamily,1947,918006,1074067,771125,-21813,94303,15585660
243,0,"255 Palma St",2,3,"Half Moon Bay",3049,01/23/2014,710000,37.50527,-122.473937,3049,CA,600000,2013,5,SingleFamily,1984,643682,688740,592187,2339,94019,15552650
244,0,"104 Rosa Flora Cir",2.5,3,"South San Francisco",1611,01/23/2014,555000,37.645141,-122.431359,1611,CA,440000,2013,5,Townhouse,1990,559879,593472,531885,-5967,94080,15487991
245,0,"202 Chapman Ave",2.5,4,"South San Francisco",4500,01/23/2014,766000,37.663868,-122.402988,4500,CA,704036,2013,8,SingleFamily,2008,760337,866784,691907,3702,94080,15484048
246,0,"202 Crown Cir",3,2,"South San Francisco",2324,01/22/2014,665000,37.663122,-122.453869,2324,CA,342308,2013,5,Condominium,1984,585350,632178,544375,1270,94080,15478398
247,0,"310 Hazelwood Dr",2,5,"South San Francisco",4500,01/22/2014,701000,37.639378,-122.432629,4500,CA,115231,2013,8,SingleFamily,1948,688657,729976,640451,14846,94080,15487314
248,0,"2060 Spyglass Dr",2,3,"San Bruno",14868,01/22/2014,675000,37.636918,-122.468922,14868,CA,320858,2013,7,SingleFamily,1980,790197,853413,734883,-5972,94066,15490115
249,0,"667 Sylvan St APT 4",6,6,"Daly City",2500,01/22/2014,880000,37.687048,-122.457647,2500,CA,765000,2013,14,Quadruplex,1965,1285534,1465509,1118415,20990,94014,15468561
250,0,"10 N Echo Park Ct",3,4,"Mountain House",7162,02/22/2008,415000,37.779369,-121.549479,7162,CA,352000,2013,0,SingleFamily,2008,439783,466170,413396,2125,95391,94696488
251,0,"100 N Lafayette St",2.5,4,"Mountain House",3842,12/19/2006,541000,37.780371,-121.547404,3842,CA,349000,2013,0,SingleFamily,2006,405371,429693,372941,7676,95391,72652981
252,0,"100 N Sierra Madre St",3.5,5,"Mountain House",5662,01/26/2007,709500,37.780261,-121.553474,5662,CA,406714,2013,0,SingleFamily,2007,504658,534937,474379,14316,95391,79574257
253,0,"103 N Alta Dena St",3.5,4,Tracy,6197,07/25/2008,500000,37.780269,-121.553088,6197,CA,431000,2013,0,SingleFamily,2008,503377,538613,478208,8065,95391,94702688
254,0,"103 N Lafayette St",3,3,"Mountain House",4445,10/08/2009,290000,37.780771,-121.547433,4445,CA,271000,2013,0,SingleFamily,2007,377199,399831,350795,7685,95391,79581371
255,0,"104 N Alta Dena St",2.5,4,Tracy,7585,12/22/2009,436000,37.780541,-121.552638,7585,CA,360000,2013,0,SingleFamily,2009,485337,514457,451363,4598,95391,94698374
256,0,"106 N Lafayette St",3,4,"Mountain House",3708,09/08/2010,317500,37.780409,-121.54726,3708,CA,330327,2013,0,SingleFamily,2006,407457,431904,370786,5196,95391,72652980
257,0,"109 N Alta Dena St",3,4,Tracy,5768,11/06/2008,412000,37.780412,-121.55318,5768,CA,385000,2013,0,SingleFamily,2008,464505,501665,436635,2331,95391,94702647
258,0,"11 N Boyle Heights Ct",3,4,"Mountain House",7058,03/12/2012,345000,37.77921,-121.551018,7058,CA,344760,2013,0,SingleFamily,2007,475158,503667,437145,-706,95391,94699262
259,0,"111 N Lafayette St",2.5,4,"Mountain House",3810,02/24/2009,313000,37.780801,-121.547275,3810,CA,327317,2013,0,SingleFamily,2007,408355,432856,383854,5055,95391,79581604
260,0,"112 N Alta Dena St",2.5,3,Tracy,6583,12/17/2009,442000,37.780696,-121.552729,6583,CA,428000,2013,0,SingleFamily,2009,461463,484536,429161,7497,95391,94699498
261,0,"114 N Lafayette St",3,3,"Mountain House",4051,02/02/2010,300000,37.780436,-121.547111,4051,CA,301000,2013,0,SingleFamily,2006,379795,413977,349411,7568,95391,79579166
262,0,"114 N Sierra Madre St",2.5,4,"Mountain House",5624,03/03/2011,335000,37.780399,-121.553571,5624,CA,348534,2013,0,SingleFamily,2007,465685,502940,433087,5549,95391,72691077
263,0,"117 N Lafayette St",2,4,"Mountain House",3944,12/17/2010,300000,37.780841,-121.547133,3944,CA,312120,2013,0,SingleFamily,2007,368187,401324,335050,8323,95391,79573648
264,0,"120 N Lafayette St",2.5,4,"Mountain House",3484,01/11/2007,535500,37.78048,-121.546964,3484,CA,300900,2013,10,SingleFamily,2007,420065,462071,382259,5593,95391,79581188
265,0,"121 N Alta Dena St",3,4,Tracy,5583,12/30/2008,390000,37.780676,-121.553371,5583,CA,380000,2013,0,SingleFamily,2008,469327,502180,441167,680,95391,94700436
266,0,"122 N Sierra Madre St",3,4,"Mountain House",5227,05/03/2011,355000,37.780531,-121.553668,5227,CA,369342,2013,0,SingleFamily,1970,419485,461433,373342,8632,95391,72639227
267,0,"124 N Alta Dena St",2.5,4,Tracy,5748,10/08/2009,393000,37.780948,-121.552941,5748,CA,359000,2013,0,SingleFamily,2009,461508,493814,433818,630,95391,94702350
268,0,"125 N Lafayette St",3,3,"Mountain House",3920,03/02/2007,596500,37.78087,-121.546983,3920,CA,296514,2013,0,SingleFamily,2007,413118,450299,384200,6252,95391,79578069
269,0,"401 W Alameda Dr",1,0,TRACY,4500,04/25/2011,290000,37.780674,-121.549947,4500,CA,317322,2013,0,SingleFamily,2008,290590,348708,226660,-40842,95391,94698123
270,0,"132 N Lafayette St",2.5,3,"Mountain House",4268,03/07/2014,405000,37.78052,-121.546668,4268,CA,308000,2013,0,SingleFamily,2007,380465,407098,361442,2825,95391,79582259
271,0,"133 N Lafayette St",2.5,4,"Mountain House",3920,11/24/2010,300000,37.780905,-121.546831,3920,CA,312016,2013,0,SingleFamily,2007,409188,437831,380545,5734,95391,79580887
272,0,"135 N Alta Dena St",2.5,4,Tracy,5739,01/15/2009,380000,37.780809,-121.553466,5739,CA,359000,2013,0,SingleFamily,2008,470790,499037,437835,3150,95391,94697249
273,0,"136 N Alta Dena St",3,4,Tracy,5748,10/08/2009,415000,37.78108,-121.553035,5748,CA,380000,2013,0,SingleFamily,2009,462525,504152,430148,-1515,95391,94701676
274,0,"136 N Sierra Madre St",2.5,4,"Mountain House",5227,10/05/2010,315000,37.780662,-121.553762,5227,CA,327726,2013,0,SingleFamily,2006,456470,492988,429082,7313,95391,79579655
275,0,"138 N Lafayette St",3,3,"Mountain House",4791,06/26/2009,310000,37.780565,-121.546536,4791,CA,324179,2013,0,SingleFamily,2007,415741,453158,382482,7646,95391,79575702
276,0,"139 N Lafayette St",3,3,"Mountain House",3606,11/30/2009,293000,37.78097,-121.546699,3606,CA,307132,2013,0,SingleFamily,2007,383665,402848,356808,8476,95391,79578278
277,0,"14 N Boyle Heights Ct",3,4,"Mountain House",5821,08/07/2007,498000,37.778839,-121.550894,5821,CA,350000,2013,0,SingleFamily,2007,429293,450758,399242,2654,95391,94701599
278,0,"141 N Estes Way",2.5,4,"Mountain House",3812,08/30/2007,515000,37.780994,-121.545505,3812,CA,336000,2013,0,SingleFamily,2007,412624,449760,379614,5667,95391,94699093
279,0,"145 N Lafayette St",3,3,"Mountain House",4358,11/19/2012,260000,37.781031,-121.546557,4358,CA,260000,2013,0,SingleFamily,2007,375781,398328,353234,7968,95391,94699018
280,0,"147 N Alta Dena St",3,4,Tracy,6042,12/31/2008,393500,37.780947,-121.553567,6042,CA,380000,2013,0,SingleFamily,2008,472018,505059,443697,1053,95391,94701128
281,0,"315 W Alameda Dr",3,3,"Mountain House",4356,02/17/2012,300000,37.780692,-121.547978,4356,CA,306000,2013,0,SingleFamily,2007,449965,476963,409468,1363,95391,94696507
282,0,"148 N Alta Dena St",3.5,4,Tracy,6186,09/23/2009,432000,37.781215,-121.553137,6186,CA,431000,2013,0,SingleFamily,2009,501948,527045,476851,6098,95391,94700722
283,0,"149 N Estes Way",3,3,"Mountain House",3386,12/05/2007,477500,37.781097,-121.545431,3386,CA,288815,2013,0,SingleFamily,2007,363349,392417,345182,7328,95391,94702772
284,0,"150 N Orinda St",2.5,4,Tracy,6098,03/29/2013,360000,37.781047,-121.547463,6098,CA,299000,2013,0,SingleFamily,2008,265188,297011,225410,-101,95391,94700086
285,0,"390 W Piedmont Dr",3,4,"Mountain House",4500,03/18/2008,418500,37.781033,-121.549689,4500,CA,378000,2013,0,SingleFamily,2008,456563,483957,433735,5519,95391,94699389
286,0,"152 N Sierra Madre St",2.5,4,"Mountain House",6098,03/27/2012,319000,37.781088,-121.554065,6098,CA,325380,2013,0,SingleFamily,2006,449677,485651,413703,8315,95391,79578784
287,0,"153 N Alta Dena St",3.5,5,Tracy,7100,11/11/2008,506700,37.781234,-121.55377,7100,CA,447372,2013,0,SingleFamily,2008,517120,542976,491264,13507,95391,94697652
288,0,"153 N Lafayette St",2.5,4,"Mountain House",4501,03/27/2007,556500,37.781117,-121.546414,4501,CA,335000,2013,0,SingleFamily,2007,407721,428107,383258,5119,95391,94697842
289,0,"154 N Alta Dena St",2.5,4,Tracy,6972,09/17/2009,398000,37.781439,-121.553271,6972,CA,359000,2013,0,SingleFamily,2009,485186,514297,451223,1640,95391,94702910
290,0,"74 N Boyle Heights Ct",3,4,"Mountain House",5129,01/25/2008,487000,37.779992,-121.550511,5129,CA,384000,2013,0,SingleFamily,2008,452854,480025,421154,-1026,95391,94702024
291,0,"155 N Estes Way",3,4,Tracy,3424,03/21/2008,419000,37.781182,-121.545329,3424,CA,338000,2013,0,SingleFamily,2007,402645,422777,382513,2607,95391,94698249
292,0,"158 N Orinda St",3,3,Tracy,4356,12/23/2011,262000,37.781057,-121.54729,4356,CA,267189,2013,0,SingleFamily,2008,388433,407855,361243,9050,95391,94698347
293,0,"160 W Charlene Ct",3,3,"Mountain House",5646,11/13/2009,336545,37.780523,-121.545902,5646,CA,352834,2013,0,SingleFamily,2007,419364,457107,385815,7648,95391,94698181
294,0,"164 N Sierra Madre St",3,4,"Mountain House",5662,03/22/2013,407000,37.781236,-121.554161,5662,CA,357000,2013,0,SingleFamily,2006,453358,480559,421623,12837,95391,79577615
295,0,"166 N Orinda St",3,3,Tracy,4507,08/22/2008,415000,37.781103,-121.547131,4507,CA,335000,2013,0,SingleFamily,2008,414904,439798,390010,6126,95391,94696180
296,0,"167 N Lafayette St",3,3,"Mountain House",3716,06/04/2010,303000,37.781301,-121.546212,3716,CA,317613,2013,0,SingleFamily,2007,414003,434703,389163,4906,95391,94697001
297,0,"168 N Lafayette St",3,3,"Mountain House",3659,03/22/2011,270000,37.781139,-121.545749,3659,CA,280908,2013,0,SingleFamily,2007,378972,397921,356234,9075,95391,94701551
298,0,"169 N Estes Way",2.5,3,"Mountain House",4023,05/17/2013,385000,37.781293,-121.54525,4023,CA,246000,2013,0,SingleFamily,2007,368907,391041,346773,9359,95391,94696147
299,0,"172 W Charlene Ct",2.5,3,"Mountain House",5227,02/23/2011,295000,37.780515,-121.546131,5227,CA,306918,2013,0,SingleFamily,2007,392809,416378,365312,3556,95391,94702930
300,0,"173 N Lafayette St",2.5,3,"Mountain House",4009,07/16/2007,482000,37.781407,-121.546129,4009,CA,275000,2013,0,SingleFamily,2007,376201,398773,357391,10210,95391,94700502
301,0,"174 N Orinda St",2.5,3,Tracy,4302,04/09/2012,235000,37.78113,-121.546973,4302,CA,239700,2013,0,SingleFamily,2008,376040,394842,353478,7415,95391,94699571
302,0,"176 N Lafayette St",3,3,"Mountain House",3894,10/11/2007,421500,37.781236,-121.545674,3894,CA,335000,2013,0,SingleFamily,2007,414760,435498,385727,3965,95391,94700624
303,0,"176 N Sierra Madre St",3.5,4,"Mountain House",5901,11/02/2006,715000,37.781385,-121.554239,5901,CA,428000,2013,0,SingleFamily,2006,509452,534925,483979,5499,95391,79580960
304,0,"176 W Arcadia St",2.5,4,"Mountain House",4523,10/25/2007,424000,37.782094,-121.54469,4523,CA,332000,2013,0,SingleFamily,2007,422898,456730,384837,4684,95391,94697458
305,0,"177 N Estes Way",3,4,"Mountain House",3885,0,0,37.781376,-121.545131,3885,CA,336000,2013,0,SingleFamily,2007,415610,440547,386517,2134,95391,94700923
306,0,"182 N Orinda St",2.5,4,Tracy,6098,01/27/2014,430000,37.781193,-121.546832,6098,CA,335000,2013,0,SingleFamily,2008,410729,439480,386085,3492,95391,94696806
307,0,"182 W Arcadia St",2.5,3,"Mountain House",3881,12/20/2007,417000,37.782085,-121.544837,3881,CA,325000,2013,0,SingleFamily,2007,391483,414972,367994,5660,95391,94700660
308,0,"190 N Lafayette St",2.5,4,"Mountain House",3984,07/27/2007,547000,37.781427,-121.54549,3984,CA,336000,2013,0,SingleFamily,2007,409334,429801,380681,5069,95391,94697781
309,0,"386 W Piedmont Dr",3,4,Tracy,4500,03/27/2008,452909,37.781035,-121.549533,4500,CA,381000,2013,0,SingleFamily,2008,471294,499572,443016,9355,95391,94696331
310,0,"193 N Estes Way",2.5,3,"Mountain House",4089,09/28/2010,286000,37.78154,-121.544922,4089,CA,297554,2013,0,SingleFamily,2007,378868,405389,356136,4717,95391,94697256
311,0,"195 W Charlene Ct",3,3,"Mountain House",4540,04/13/2011,300000,37.781027,-121.54596,4540,CA,312120,2013,0,SingleFamily,2007,417745,451165,380148,5857,95391,94700743
312,0,"196 W Charlene Ct",2.5,3,"Mountain House",4712,04/21/2008,390000,37.780737,-121.546364,4712,CA,339000,2013,0,SingleFamily,2007,398803,418743,370887,6297,95391,94699264
313,0,"198 N Alta Dena St",3.5,4,Tracy,6426,09/08/2009,429000,37.781588,-121.553358,6426,CA,432000,2013,0,SingleFamily,2009,507551,538004,482173,6379,95391,94699071
314,0,"198 W Arcadia St",2.5,3,"Mountain House",4168,03/14/2008,411000,37.782098,-121.544994,4168,CA,275000,2013,0,SingleFamily,2007,379370,409720,349020,7396,95391,94697969
315,0,"199 N Alta Dena St",3,4,Tracy,6184,06/23/2009,406000,37.781395,-121.553862,6184,CA,380000,2013,0,SingleFamily,2009,476094,504660,442767,5885,95391,94698576
316,0,"20 N Boyle Heights Ct",3,4,"Mountain House",8153,07/18/2013,514000,37.778883,-121.550641,8153,CA,341000,2013,0,SingleFamily,2007,488662,522868,449569,4442,95391,94697145
317,0,"201 N Estes Way",3,3,"Mountain House",4194,10/16/2007,441500,37.781605,-121.544788,4194,CA,335000,2013,0,SingleFamily,2007,415948,449224,382672,5690,95391,94696418
318,0,"201 N Lafayette St",3,3,"Mountain House",4409,06/22/2007,566000,37.781602,-121.545932,4409,CA,335000,2013,0,SingleFamily,2007,414508,435233,389638,5538,95391,94699939
319,0,"201 N Orinda St",2.5,3,Tracy,4855,04/10/2009,330000,37.781479,-121.547116,4855,CA,325000,2013,0,SingleFamily,2009,398698,418633,374776,6879,95391,94697800
320,0,"201 N Rockridge St",3.5,5,Tracy,9431,01/28/2010,449000,37.781011,-121.552574,9431,CA,444000,2013,0,SingleFamily,2010,578251,612946,537773,3150,95391,94702525
321,0,"118 N Alta Dena St",3,4,Tracy,5662,05/22/2013,445000,37.780817,-121.552847,5662,CA,380000,2013,0,SingleFamily,2009,453939,499333,413084,-1307,95391,94700525
322,0,"204 N Sierra Madre St",3.5,4,"Mountain House",5901,06/18/2009,363000,37.781696,-121.554349,5901,CA,379499,2013,0,SingleFamily,2006,509606,535086,484126,3751,95391,79575161
323,0,"205 N Alta Dena St",2.5,4,Tracy,6846,06/25/2009,399000,37.781555,-121.553934,6846,CA,359000,2013,0,SingleFamily,2009,486727,515931,452656,6464,95391,94699686
324,0,"206 N Orinda St",2.5,3,Tracy,4442,0,0,37.78134,-121.546562,4442,CA,275000,2013,0,SingleFamily,2008,385254,404517,358286,6539,95391,94699107
325,0,"206 N Ventura St",2.5,3,Tracy,4255,01/28/2009,316000,37.781425,-121.547401,4255,CA,275000,2013,0,SingleFamily,2006,373845,392537,347676,11120,95391,79576369
326,0,"209 N Orinda St",2.5,4,Tracy,6141,04/15/2009,339000,37.781656,-121.547122,6141,CA,339000,2013,0,SingleFamily,2009,414710,439593,389827,4703,95391,94701367
327,0,"209 N Rockridge St",3,4,Tracy,6534,05/14/2010,415000,37.781192,-121.552691,6534,CA,405000,2013,0,SingleFamily,2010,383770,422147,345393,-1524,95391,94696229
328,0,"210 W Arcadia St",2.5,3,"Mountain House",4477,12/28/2007,409000,37.782059,-121.545524,4477,CA,330000,2013,0,SingleFamily,2007,388670,411990,361463,6996,95391,94699429
329,0,"212 N Alta Dena St",3,4,Tracy,6864,09/25/2009,430000,37.781746,-121.553411,6864,CA,381000,2013,0,SingleFamily,2009,488609,513039,454406,2446,95391,94701961
330,0,"212 N Orinda St",3,3,Tracy,4426,06/13/2013,435000,37.781444,-121.546451,4426,CA,267000,2013,0,SingleFamily,2008,420295,449716,390874,5260,95391,94698146
331,0,"212 N Ventura St",2.5,3,Tracy,3611,01/29/2009,320500,37.781552,-121.547396,3611,CA,325000,2013,0,SingleFamily,2006,368359,397828,335207,8960,95391,79574710
332,0,"226 N Lafayette St",2.5,3,"Mountain House",3920,10/10/2011,250000,37.781693,-121.545135,3920,CA,255000,2013,0,SingleFamily,2007,375773,402077,349469,6722,95391,94702978
333,0,"216 W Arcadia St",2.5,4,"Mountain House",3619,02/22/2008,405000,37.782104,-121.545678,3619,CA,336000,2013,0,SingleFamily,2007,406935,443559,374380,7126,95391,94701105
334,0,"217 N Estes Way",3,3,"Mountain House",3692,11/17/2009,290000,37.781702,-121.544695,3692,CA,303987,2013,0,SingleFamily,2007,386014,409175,358993,5758,95391,94699758
